glon,glat,RA,Dec,Name
261.97503892359924,-37.05555031454839,76.301272367109,-54.209297067206926,field_87
47.13376397882131,38.01074460199518,251.8058175334197,26.92570381217136,field_88
171.34337576483094,-52.36043374272663,40.03742494173027,-0.0177969948765932,field_89
253.1888074736378,-53.00570738321776,53.57910103786487,-45.256470467858485,field_90
220.88729810745724,42.91440267615968,144.8216068728366,12.724951242103952,field_91
139.87177775167223,-36.10751393063796,27.886279299563142,24.779184754694,field_92
254.62680597584333,30.157532711818856,150.55241467365548,-16.426428366105334,field_93
72.84834963990362,-55.97721417704535,347.3997376861043,-3.3476956239035,field_94
239.30286718178152,35.422675149295934,145.86209170319177,-3.3165447440456868,field_95
13.599099967904277,-41.605481431816365,316.9799593586975,-31.53914349241424,field_96
93.21539102067683,39.32492047086011,248.9615534550836,62.48468456625994,field_97
171.48484002451394,42.10491473471283,136.6955973836291,47.97071580715997,field_98
13.01877358046436,-41.73641181574698,317.0467072567266,-31.988403267947195,field_99
49.086569624969904,-51.191001790186185,334.95047563040765,-11.544518153182343,field_100
242.045737048714,-39.42079769386079,72.59832382898844,-38.61353429778907,field_101
126.96971835677296,35.585708128991826,171.70636871024345,80.86925115078469,field_102
16.50092043608985,70.93449572924627,212.38922585350625,20.41025254739903,field_103
189.4912250832292,64.85253772829219,164.70630016301146,34.278228755756466,field_104
302.0279201012581,-44.15613714488349,15.072755146519013,-72.95657129460243,field_105
46.33246408636087,30.72902303021701,259.3399354531562,24.223593534724284,field_106
8.584347244128171,-57.34632020660267,335.6709598757716,-35.58341320200652,field_107
96.7642507450456,-41.40017615771529,352.58614603091337,17.314512343481926,field_108
242.37798202654764,-35.76778165597858,77.27397243563543,-38.42759146243558,field_109
13.824900833656027,-64.11734477746886,343.5769637968506,-32.50784827029619,field_110
230.3740549881801,73.67166388113245,176.1331901500029,21.259527369381072,field_111
123.92953189756317,-55.101067122901824,13.43551061593292,7.766218516011098,field_112
40.285871373133055,-30.635996916775227,313.4134066383465,-7.72070569010551,field_113
93.47241569584683,40.40343858847589,246.6173698158177,62.33172851473255,field_114
343.1584464625107,32.86923422914271,227.83294689721,-18.85955245761144,field_115
18.40742476073615,-51.40339702020077,328.8083429390239,-29.710598141623404,field_116
109.75221032644129,-35.76279058378785,0.9915383481107508,25.891083330859846,field_117
239.3542269720137,-39.52684907621076,72.17306174592088,-36.56075854160181,field_118
311.8418290859554,51.52489925161701,198.4922665825828,-10.956643076065651,field_119
6.195213289277017,-55.58754684650947,333.6342880176399,-37.04669840349659,field_120
256.3446322414117,69.39924016778394,177.69937176406984,12.217112960367748,field_121
253.9486625799931,-54.44339257542234,51.43902639094107,-45.28447668566729,field_122
297.00992193658175,53.75415308425509,189.3189463273695,-8.954674786951008,field_123
111.4499786161188,65.34027712752233,200.46036363604856,51.1048105759166,field_124
212.4895951441316,-82.87916737398285,20.845639488471768,-26.84735182281002,field_125
145.645659938791,-35.68007696476318,32.8803945459952,23.63461319718049,field_126
23.402343468372298,78.6221288278289,205.22565892886405,24.70553344016649,field_127
51.77658896941019,-48.323310729369055,333.3332945301703,-8.594027008599266,field_128
29.24701953775897,-58.27406789367676,337.5751817170734,-24.70371744160937,field_129
347.12988015052423,41.06342281179579,225.1704849664477,-10.46042208285942,field_130
313.1373856178724,47.75714516648082,199.92829441316084,-14.5535319822375,field_131
11.943885640912551,81.17834222574125,201.85484587982992,23.68471019835213,field_132
223.52666632718365,32.04137010957061,135.96273183199656,5.923852206931711,field_133
130.08018848311866,-35.849915827194664,19.33991916211159,26.66178292060079,field_134
153.88470479185537,-65.77123189880908,25.11029779983134,-5.888702902899535,field_135
176.9852758631409,48.54792346759155,145.28784018015722,43.44227752982541,field_136
69.97872222427743,-48.1956832991687,340.7110057685631,1.0035967988834666,field_137
353.7731020479349,82.77512614278703,198.91572129535464,22.43801461936288,field_138
134.36553106709414,61.6215866046613,183.4834928381448,54.66629891749157,field_139
349.0200277537242,-68.73478925146038,352.7777794001972,-40.45157006038068,field_140
313.13569337728626,38.751835459641285,201.51946713196887,-23.432614518180333,field_141
144.26614240295842,49.66104220406133,162.58644798149265,62.15112620849876,field_142
338.551194981674,82.9609486998218,197.2539824885912,21.33916881147689,field_143
281.43633431362974,78.64514624180224,188.5442915010792,16.50034412065945,field_144
62.04314578357364,49.82192715174733,239.2544541373104,38.88344565436656,field_145
229.5559659194365,-33.0126104343722,77.81167702545659,-27.512372703111925,field_146
20.8456943878385,49.28064899102712,233.7435741212658,12.945908223557469,field_147
211.30754418842884,-39.4787352408909,66.12474338828387,-15.690329464695653,field_148
221.5954229651276,-30.085521497390697,78.53268415409943,-20.15617151483478,field_149
171.10722672265274,-43.5732388540408,45.78399627241045,6.642855025807468,field_150
194.705362453696,58.68229164533186,157.12473340006142,32.292127625570096,field_151
275.218142484886,57.97093783824954,178.5734741115549,-1.7927063717747185,field_152
244.08754465468948,74.12397626086107,178.59170361692654,18.21791848103552,field_153
276.07980266079005,-73.35340869257406,22.828638950189067,-41.6314056568997,field_154
332.2077455740962,37.754848340855325,217.0819480941031,-19.547744477886663,field_155
20.37691287176437,58.30498233172235,225.21998814657795,16.638487209861996,field_156
119.39908138887336,69.29986322343832,194.7168927663349,47.77739173896464,field_157
66.19175373171589,-63.24791361796037,350.3280938100032,-10.804971516119677,field_158
144.37064705241457,-46.41138561874814,27.90901288933864,13.939347542847722,field_159
97.3506099514477,-53.21501872219447,357.771329077232,6.632634651867258,field_160
339.3330731130595,-49.2850838087878,331.2060893649912,-54.3784724331608,field_161
254.0865271324112,58.67419233967928,169.72586377522106,4.876454156863869,field_162
57.87409605210024,50.10878050708734,238.96322285524337,36.196663522132965,field_163
190.28037638158105,-66.96526179142519,34.994492067869004,-16.589336164387106,field_164
128.36199504320578,49.91456420850464,183.94790749944488,66.83618019952034,field_165
85.77065993302877,73.47219674666121,205.76730040245465,39.71101469566201,field_166
268.7024991700511,78.04507084617559,185.8580655176885,17.077888647846336,field_167
302.2340134070365,-43.34840401569546,14.675565090769902,-73.77000196107161,field_168
310.0116564866392,50.886329078192674,197.4143496961217,-11.734797940623023,field_170
194.9137831280456,58.13892892641937,156.4828175606235,32.18099558885695,field_171
262.9950876415854,-68.43266012017358,31.509720801426912,-42.44680243434002,field_172
314.5130995217296,43.97525458451464,201.6023819492925,-18.10867488289923,field_173
10.152747573307298,-56.22502203730991,334.2397034320284,-34.79157292824453,field_174
264.3960183796054,31.675378122812447,158.34001704681376,-20.672262780045376,field_175
325.9218122450516,-42.77381941473228,328.8006940299799,-65.65228388556065,field_176
178.49127709899014,39.37776020598146,132.6734032521017,42.715433610944864,field_177
92.7913056650498,-71.26698723239157,3.415522760807412,-10.640488583269269,field_178
207.98355743609096,34.845387639575016,133.07782731953532,18.87692149795201,field_179
220.55952464186817,-38.843732237479145,69.35408001393905,-22.20987078727896,field_180
348.3016676014566,50.09200678217633,220.0641487129924,-2.943680108301421,field_181
157.04806402661902,-53.28901024958193,32.506370156772924,4.296220608901018,field_182
26.555762823473536,57.70941879511361,227.12113160831808,19.43062204636374,field_183
350.8708151834886,48.44197500275017,222.41327700599453,-3.1136102797175846,field_184
148.43085434088633,46.26773309300652,153.16865992620475,62.226274583908754,field_185
292.0609135930076,-62.24777953254034,21.482777803226025,-54.14643434151849,field_186
246.5097394065016,-63.586949853471936,41.278125991562135,-38.8544954496408,field_187
88.76247455951113,-54.73518169256157,353.9107933392521,3.028578392378128,field_188
0.0247637535590339,-64.94727981666416,345.97952211120355,-38.15772127762926,field_189
48.96580449948846,59.88294661765693,227.17095255327632,31.18288993623576,field_190
39.49223244994122,-32.73118985236829,314.99882175704647,-9.265787600259369,field_191
158.02353060496304,69.53889413520876,176.91495531893483,42.98289658828264,field_192
194.4189086262647,50.49386001121636,147.44474717811767,32.11290006366425,field_193
114.43084020932334,-30.24144071372331,4.192706982333772,32.057416419251474,field_194
318.99075650478136,38.033517137465125,206.5640661761324,-23.122818404590944,field_195
145.3625371762205,51.83481214717942,164.63560495931435,60.09488773702129,field_196
318.7962830680583,54.356538972914,202.1027238610611,-7.372410940032823,field_197
313.3893970867296,-38.09755052159976,336.8100456596642,-75.95272473524349,field_198
140.571086895131,-40.0213325412954,27.23953385682667,20.87205606262786,field_199
205.99947781667103,-30.506968532141727,72.58767575995388,-7.985759071772029,field_200
272.3413733022906,41.66827059008084,169.61113245341872,-15.613964838799308,field_201
188.5401748926518,46.93959112046181,142.85456624816186,35.73965705626955,field_202
116.32395965043814,49.68994456227137,203.78565519775617,66.87381316493502,field_203
96.8100780243988,38.97333877893952,247.6578507047374,65.23509359948531,field_204
25.50052789400637,41.57879456525194,242.3044268060825,12.503896430420715,field_205
241.40823536515555,-30.732214422428303,83.33475362939005,-36.71031698734711,field_206
27.63579684634074,-74.50511186217781,355.41219936289474,-27.474705205949245,field_207
64.2362564638494,64.64083669410488,220.36638787577849,37.59654694813028,field_208
108.06444424552232,38.31031199013653,237.21612685509112,73.26300328801678,field_209
273.8825893860047,35.2725030926857,167.57912757866958,-21.831583758834803,field_210
287.7357563126347,51.9237715027424,183.41665485955696,-9.830037810509404,field_211
182.23817189947445,36.14661770412192,128.74842258928237,39.48011521091346,field_212
150.55856947488303,-59.25108936049787,26.574822801501632,0.6458211994838832,field_213
218.21176432477367,-51.58664180588265,55.52519692775763,-24.08996464041332,field_214
343.4969632449102,61.06155544482554,211.24942034774145,4.123554657709947,field_215
206.97589878291188,37.95090913363418,135.8955505833968,20.68591604523528,field_216
227.07800319472065,47.46711249707106,150.98192138610364,10.8927327485347,field_217
278.8688730465028,61.42241646185639,181.61149343378656,0.6705847914826437,field_218
258.39957953258926,50.18000888940326,166.12788350779587,-3.213300415050351,field_219
206.2264291536348,42.22224772130747,140.0788542402378,22.54335015938013,field_220
345.686860520706,-32.45722468666391,301.66966280926465,-52.76111025753861,field_221
18.115733887717447,39.51008538091332,241.51920968753527,6.5757820374590645,field_222
188.56536723258125,44.7147955190971,140.12390210611196,35.57360479875714,field_223
275.50242582438045,65.77765580874865,181.91847772263688,5.2640547950267775,field_224
97.6185072594174,30.032725866318305,269.40242157802567,67.62829462030967,field_225
18.54598872436077,73.27951558628965,210.33929009212383,21.906187319100248,field_226
95.93482951386956,-42.45344170952183,352.45744866561165,16.1000439244835,field_227
161.06087944799668,45.96182147864788,145.1530258143454,54.53317373222724,field_228
289.9335260411095,-47.3993189449309,36.109175360593056,-67.31332873572208,field_229
164.2067284475202,-62.017225495857375,30.963938410859463,-5.0965451076320125,field_230
103.97461786565748,68.403208733528,202.9965162733108,47.20464064203346,field_231
332.7554121238447,36.16114398949917,218.28777724982305,-20.75188954949937,field_232
103.62560679327676,31.220557845763565,264.5986084191506,72.67859659178254,field_233
184.4426733583784,-48.06247375965683,48.89572634068551,-3.1804101050388853,field_234
75.72255783273327,54.00542182077177,231.575828259427,46.406127071245294,field_235
102.33229597960624,42.57157527736352,234.8602419154689,67.2184987315658,field_236
282.89089225899914,-39.76590148322335,60.52165320355815,-69.1232403288046,field_237
95.13599584046364,-32.734844661567045,347.3099439119767,24.56247353451268,field_238
179.82598710803563,-36.023105205668266,55.92531648052736,7.179587054597167,field_239
327.4532965177033,31.69684453249452,216.1430356064071,-26.70226992182744,field_240
232.0284615595272,-86.20641868878272,16.931780557283226,-28.31046760691653,field_241
270.7199522210105,42.99300066328109,169.18021724461127,-13.876780408778068,field_242
303.12560988417334,64.02633316944572,192.944326970274,1.1547119859887658,field_243
321.17284766407914,39.9779397893059,207.72465841202265,-20.77833716649188,field_244
280.7643384044213,53.42637223574853,179.76244424173555,-7.1755244603488855,field_245
321.4398767218341,-37.16982688583569,320.22537803168643,-71.44202754411084,field_246
347.25454554310005,56.1546260942256,215.76764795314787,1.3806867134067509,field_247
120.1658279417404,-32.346555823312485,10.14829184946098,30.46694110026682,field_248
331.3718907000709,32.27843160740124,219.17085841619672,-24.71674157082205,field_249
309.4438431885618,-59.342457530360285,6.685566908688479,-57.47246740395469,field_250
232.59885156714765,-40.229962984087415,70.37993685845768,-31.545590020672773,field_251
114.39012860996937,-43.29063841442967,6.287998125673546,19.144719783848736,field_252
303.9317779523504,-78.71611530082639,12.609815856065213,-38.41019702992253,field_253
357.15109469065067,-62.56812225981266,343.5995280371151,-40.12376857926365,field_254
113.7987717016706,-52.416566347678334,7.2169556167333395,10.054484477028335,field_255
142.77291314675836,33.08958241682812,126.84737644508934,71.86562704798486,field_256
333.32261810200407,-45.63794559709485,328.4649901329648,-59.628733715423024,field_257
275.42321603381424,-38.7083657486972,69.09429403869377,-64.30648962668009,field_258
190.24676767497544,-31.05629041358511,65.2096008832554,3.3713097713675184,field_259
21.159343463028428,-32.4384527666383,308.6290327891034,-23.442972920365552,field_260
131.72586452531382,56.251663470511176,183.0195000522849,60.19950714373088,field_261
255.94842470123885,51.821379855518735,165.9871828881132,-0.9654948531000148,field_262
221.17457627797333,51.26684925122,152.75160847708406,16.013502486467047,field_263
260.86852137176913,71.02544644228945,179.96717061596718,12.496011117610928,field_264
182.49227096822284,-84.75632392881178,17.822471134762896,-24.385090591242687,field_265
69.56580669692967,62.45485681512524,222.0860052518904,40.53268837375517,field_266
174.30782452525122,52.138326451549055,150.61253832180046,44.504253254233376,field_267
128.28000358764712,36.14346577442922,167.42942989316978,79.90488395943052,field_268
221.43678512411785,-59.47598054933077,47.30367606185476,-27.36409469437025,field_269
20.13752195132043,-42.90784278905892,319.5370352992104,-27.0522204326024,field_270
56.56726599849871,-47.84150887001319,334.69736898490174,-5.654662984084093,field_271
127.94134604953962,39.82881708442969,175.9940057772773,76.63610645075623,field_272
244.31115012315468,39.48011589348526,151.52351016059887,-3.885739333499469,field_273
344.3942262781184,59.668961927099446,212.42661280158865,3.254050664069285,field_274
297.7140711578904,-57.15311900665995,18.47806736592423,-59.74686632699518,field_275
318.71780357353094,66.28730386423783,199.1572518411151,4.190676920031537,field_276
333.1986720768016,44.6247050437899,214.4717073263279,-13.107067992444394,field_277
77.35506985908057,-64.91174162734339,355.0268922754013,-8.558861101225483,field_278
89.91286894027964,37.1726930313492,254.6309518665337,60.47446828058333,field_279
167.01989924064415,52.59884766119905,153.10692242609366,48.63475905830998,field_280
166.4596347854119,-53.7465510682161,36.895497196386565,0.7953516522748119,field_281
17.2276351169017,-60.83778878478849,339.66620403011524,-31.035515348802093,field_282
77.51898331360418,-39.26643407052745,338.65251324471944,11.250284431974336,field_283
100.87917313591652,-37.74214034327816,354.1952081303386,21.9117392419909,field_284
227.20152565592377,62.13845068812553,164.50782165323162,17.494057955053666,field_285
30.22670487997996,-50.23880403466436,329.2380507425024,-22.17200935451536,field_286
301.70195547015146,57.86248781907768,192.202732352844,-5.002987177721733,field_287
356.688548318504,-62.941559002454106,344.1528138959296,-40.1979169166526,field_288
156.29966129670223,36.137268447220364,128.92686232626684,60.36367493619965,field_289
247.88214961662976,-38.004928663188,74.94534976936121,-43.03908618676818,field_290
21.95585121784084,36.705368387761446,245.4685539348768,7.85624015356183,field_291
167.63577651963848,-62.47605244778424,31.954437747076906,-6.433843877343151,field_292
191.9725389690245,-71.93766849360172,30.75427840365321,-19.56078207540052,field_293
265.2315064382073,30.872481679721115,158.45136210024833,-21.74173404138965,field_294
242.1500575809824,-80.36016821232077,22.72765095983692,-31.48620268966735,field_295
137.77763572647814,-47.09006565918774,23.243810100670032,14.580836511048142,field_296
251.1291164177984,-51.66852821907624,55.82826335301039,-44.34823641346301,field_297
260.3376907477979,68.24642483245606,178.08405518412644,10.410092177418436,field_298
92.87409474494092,-72.58622344167053,4.050851664125105,-11.803546032994994,field_299
336.4492461968747,-61.337601934837856,348.99153284799337,-49.11340311231941,field_300
311.63332664128035,37.242595297412606,200.50286899232304,-25.112047795191344,field_301
41.273238421035,44.93929378124777,243.14161943596864,24.423563827069795,field_302
342.6306558481953,-72.26956072555116,358.14781022783785,-40.005671201087296,field_303
139.5966304038191,57.38067931813514,176.12499735750902,57.52909906703916,field_304
239.7602546706217,73.88816627060024,177.6700722221292,19.062862740292424,field_305
41.69462461322319,-51.47344954313506,333.08423583930806,-15.79959573957856,field_306
328.01458775088355,57.90032170821972,205.8900518806309,-2.41056358488616,field_307
51.48265389019869,-32.65182679740825,319.8969914117855,-0.4366184755525119,field_308
351.43424514081534,-57.81700507349909,338.8992730018755,-44.42779279558508,field_309
310.6428559487528,48.79582091680104,198.08062223243817,-13.762994530216826,field_310
55.97631961079827,50.05722844786611,238.9990017096937,34.9781932668858,field_311
183.296403233063,-39.977590022209256,54.67306325422924,2.5372484751115203,field_312
24.11135826209032,60.50459986124554,223.87999057415416,19.250205701646525,field_313
83.81214122689049,36.59454579701523,256.9082878751303,55.71046760914832,field_314
172.7789197378018,48.98424501299448,146.51274980672866,46.1105734395105,field_315
7.410363547494292,49.04348426200431,229.30808510161344,5.337075536413452,field_316
252.4573480692144,-41.48799062628932,70.07161578396432,-46.58249045508372,field_317
169.63193457492534,-59.92395643412015,34.33884415728092,-5.089072603999544,field_318
246.1942759290264,30.46285944193424,145.63222157394495,-10.928115547108389,field_319
24.0294426226968,34.23392123537717,248.4711272442672,8.201654599948663,field_320
9.334557778882878,-65.49219902741518,345.48308900016264,-34.2418980738385,field_321
99.88000383134222,57.29716438004051,214.9126444909616,55.70549891475707,field_322
228.93234984658767,-40.81925187148231,69.07831937644393,-28.92848915873661,field_323
318.33747686044995,43.86567203862523,204.4517754728794,-17.61465359359552,field_324
113.09325541911916,-69.30292005540663,9.373364558438348,-6.697975895992127,field_325
67.17041111000623,-39.33947297873505,332.88236485770653,5.636748029723953,field_326
168.07385661239223,-35.47701710418465,49.41821715878999,14.274612206228989,field_327
115.70601578828486,-50.23907451238493,8.135284821555922,12.36736183512374,field_328
349.2344421543977,-48.77847812029817,326.967856104758,-48.42988688271494,field_329
147.70127813268982,-77.34718583288507,18.325385491334227,-15.539318121228035,field_330
129.4113318424642,-68.06468505073158,15.285927595447609,-5.315124230169904,field_331
234.7418555148064,-85.30394723122076,17.834777764239064,-28.784974284049515,field_332
146.98832946452814,50.014680233611216,160.55961092251312,60.6456947489575,field_333
303.6204614779189,-36.67406346357745,9.533778873897509,-80.43639641768927,field_334
84.28888491635415,35.45891226167597,258.88378895572407,56.17355265057186,field_335
134.81496745692922,-63.30617574991019,18.167711335674863,-0.925361530635892,field_336
274.97873889343543,-36.30826127913368,74.67536173197368,-64.62442056022832,field_337
352.96252345783785,50.90468499562826,221.76090819999305,-0.380371809199491,field_338
108.35597899943134,33.33410622560415,253.0706428676372,75.97927452159585,field_339
292.49892292456934,42.77004685606955,184.75537131661235,-19.444060077429164,field_340
48.76036546972254,-37.30846813875148,322.6943785122116,-4.777930455119074,field_341
69.55638815991901,33.31967063105631,261.5521045953165,43.95858488760034,field_342
212.8386256809163,-49.896792129579694,56.25817632069435,-20.35536859038418,field_343
310.55956810387204,-42.79590512020091,353.2258330952607,-73.14979666766199,field_344
238.6928855805997,30.062562502359583,141.2395995585701,-6.104848539764303,field_345
0.8678848106799286,-42.26885420042737,316.6386727548255,-41.019971538317805,field_346
239.9013440980664,56.90208021914462,163.31055528285472,9.299093578086234,field_347
106.28525285253984,42.2383972442824,230.51772842762435,69.68720455076131,field_348
20.357714353834115,38.88983070714664,242.92276093555688,7.785729839336003,field_349
141.24159017484772,74.37884288814158,186.34274904488663,41.80981578196031,field_350
299.0310742240661,42.96069105193473,189.825948013238,-19.81913362714129,field_351
69.13297355354908,41.536222884478086,250.1075795890568,44.092961334281966,field_352
239.62013909806817,-66.3929098544721,38.86262757902172,-35.30289330334828,field_353
128.0330771159986,38.99878037603089,174.4081308750511,77.38914844947254,field_354
349.62516514480586,-31.36380925966834,300.3794012250031,-49.33864100309668,field_355
224.42881209253548,-31.28016651545556,78.2031686050898,-22.85248444911359,field_356
324.02138315473405,58.404601330867536,203.7378243141808,-2.674155560814385,field_357
354.2828922480919,-62.25020249720818,343.8229371907847,-41.47906704570769,field_358
102.08710188245924,49.30225447934616,223.17151498386616,62.63018866854365,field_359
10.2119068429002,-60.87470646744043,339.8750061014793,-34.44624683690253,field_360
200.7295854229,37.49809569230855,133.82503388984716,25.2656892557726,field_361
84.12129952844222,38.15418298382952,254.1065647449985,55.79490873100223,field_362
80.9697389835503,-70.75470182779345,359.8250153219647,-12.261232061656033,field_363
173.21742900540417,51.63697149172867,150.13903877363524,45.27349254954528,field_364
176.58441915250876,61.43358685297572,162.3047639561729,40.74565715503617,field_365
341.3555270737003,-38.66109188152718,312.5808867822627,-56.027903558099055,field_366
315.2062259862156,37.56733225596733,203.51301582392728,-24.28664760055984,field_367
155.24476304640496,59.67968513335381,167.66847265516532,50.65402332724402,field_368
143.30384178283444,-33.0734957944688,31.92845764028522,26.76297766561708,field_369
124.57634895860974,64.23769617564025,191.6753443179718,52.87542902230238,field_370
169.33495212227052,79.30102060722469,183.50477041377783,34.193768135743525,field_371
167.6015585526986,70.09787515124293,174.6256772368205,40.1065061431604,field_372
225.7358103694915,59.42417355672711,161.61610416603276,16.992914018864756,field_373
80.04648840702775,-41.67418103169746,341.7190654536629,10.59722322559866,field_374
262.43548674700406,-75.61610677754199,24.604145299986968,-37.57621355666631,field_375
345.86290179782685,-63.895590260248696,348.18330943452645,-44.1222601655396,field_376
7.263163607824188,32.00784299509309,242.9520685502752,-4.888615219594108,field_377
132.60934021248502,67.03313131906339,187.0442585865209,49.65576548206681,field_378
